09:21:27.408 | INFO | BeForFeApplication: Starting BeForFeApplication using Java 21.0.3 with PID 14208 (C:\Users\PC\OneDrive\Desktop\bookommerce\be-for-fe\target\classes started by PC in C:\Users\PC\OneDrive\Desktop\bookommerce\be-for-fe)
09:22:01.313 | INFO | certificate: Connector [https-jsse-nio-8181], TLS virtual host [_default_], certificate type [UNDEFINED] configured from keystore [Set directly - location unknown] using alias [bookommerce_ssl] with trust store [null]
09:22:01.365 | INFO | TomcatWebServer: Tomcat started on port 8181 (https) with context path '/'
09:22:01.464 | INFO | BeForFeApplication: Started BeForFeApplication in 35.397 seconds (process running for 39.192)
09:22:57.560 | INFO | [/]: Initializing Spring DispatcherServlet 'dispatcherServlet'
09:22:57.562 | INFO | DispatcherServlet: Initializing Servlet 'dispatcherServlet'
09:22:57.570 | INFO | DispatcherServlet: Completed initialization in 6 ms
09:22:57.672 | DEBUG | FilterChainProxy: Securing GET /protected/api/me
09:22:57.738 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:22:57.757 | DEBUG | DelegatingAuthenticationEntryPoint: Trying to match using MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.HeaderContentNegotiationStrategy@42ca03c9, matchingMediaTypes=[text/html], useEquals=false, ignoredMediaTypes=[]]
09:22:57.758 | DEBUG | DelegatingAuthenticationEntryPoint: Trying to match using MediaTypeRequestMatcher [contentNegotiationStrategy=org.springframework.web.accept.HeaderContentNegotiationStrategy@1a5e1c53, matchingMediaTypes=[application/json], useEquals=false, ignoredMediaTypes=[]]
09:22:57.759 | DEBUG | DelegatingAuthenticationEntryPoint: Match found! Executing org.springframework.security.web.authentication.HttpStatusEntryPoint@30aacee9
09:22:58.388 | DEBUG | FilterChainProxy: Securing GET /api/genres
09:22:58.397 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:22:58.403 | DEBUG | FilterChainProxy: Secured GET /api/genres
09:22:58.407 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
09:22:58.416 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:22:58.419 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
09:23:00.945 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
09:23:00.946 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
09:23:00.950 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:00.950 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:00.956 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
09:23:00.960 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
09:23:00.970 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
09:23:01.003 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
09:23:01.012 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.008 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
09:23:01.033 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
09:23:01.014 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.035 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.036 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
09:23:01.039 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
09:23:01.040 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.043 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
09:23:01.036 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
09:23:01.194 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
09:23:01.198 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
09:23:01.210 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.212 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.213 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
09:23:01.235 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
09:23:01.253 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
09:23:01.266 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.276 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
09:23:01.388 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
09:23:01.441 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:01.490 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
09:23:14.598 | DEBUG | FilterChainProxy: Securing GET /protected/oauth2/authorization/bff
09:23:14.645 | DEBUG | DefaultRedirectStrategy: Redirecting to https://auth.bookommerce.com:8282/oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=gvFh7HzP5uqACnmpRnmJFkrjYmYgBq0Fq5ZX1GkWFvA%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=BdM4O9AklJZd3Kqo-MbwRJdH6eLBnnPC26GUjvjMabo
09:23:27.810 | DEBUG | FilterChainProxy: Securing GET /protected/oauth2/authorization/bff
09:23:27.860 | DEBUG | DefaultRedirectStrategy: Redirecting to https://auth.bookommerce.com:8282/oauth2/authorize?response_type=code&client_id=bff&scope=openid%20profile&state=rjON7gX3PuXJeW1GfcUIbAYsFML9VzV0-JP2ixZpio4%3D&redirect_uri=https://bff.bookommerce.com:8181/protected/login/oauth2/code/bff&nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE
09:23:28.250 | DEBUG | FilterChainProxy: Securing GET /protected/login/oauth2/code/bff?code=Yy3udBctnEebUK7B2-_QZ7ryz2fvyroHvzV9IYQ5bxfaCCv2rACwax_M2Ffky4dkFYGB8WwjjEy8ogWsXJE-aiesyMHYJU8NqTmqswzkVI4wIr8TT2tMceM1s4zE71h1&state=rjON7gX3PuXJeW1GfcUIbAYsFML9VzV0-JP2ixZpio4%3D
09:23:30.620 | DEBUG | ChangeSessionIdAuthenticationStrategy: Changed session id from c9a90cd6-ea3e-4476-899c-309f56b5bb7c
09:23:30.621 | DEBUG | CsrfAuthenticationStrategy: Replaced CSRF Token
09:23:30.624 | DEBUG | HttpSessionSecurityContextRepository: Stored SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]] to HttpSession [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper$HttpSessionWrapper@1ffee46d]
09:23:30.625 | DEBUG | OAuth2LoginAuthenticationFilter: Set SecurityContextHolder to OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]
09:23:31.521 | DEBUG | FilterChainProxy: Securing GET /protected/api/me
09:23:31.554 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:23:31.555 | DEBUG | FilterChainProxy: Secured GET /protected/api/me
09:23:32.226 | DEBUG | FilterChainProxy: Securing GET /api/books?page=0&size=10&sort=TITLE&order=ASC
09:23:32.228 | DEBUG | FilterChainProxy: Securing GET /api/genres
09:23:32.230 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:32.230 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:32.230 | DEBUG | FilterChainProxy: Secured GET /api/genres
09:23:32.230 | DEBUG | FilterChainProxy: Secured GET /api/books?page=0&size=10&sort=TITLE&order=ASC
09:23:33.054 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
09:23:33.056 | DEBUG | FilterChainProxy: Securing GET /images/books/image_195509_1_30127_1.jpg
09:23:33.057 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212368209.jpg
09:23:33.057 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491361.jpg
09:23:33.062 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.058 | DEBUG | FilterChainProxy: Securing GET /images/books/8936213491866.jpg
09:23:33.059 | DEBUG | FilterChainProxy: Securing GET /images/books/8935212349208.jpg
09:23:33.060 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.061 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.062 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.063 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212368209.jpg
09:23:33.063 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.066 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.076 | DEBUG | FilterChainProxy: Secured GET /images/books/8935212349208.jpg
09:23:33.066 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
09:23:33.067 | DEBUG | FilterChainProxy: Secured GET /images/books/image_195509_1_30127_1.jpg
09:23:33.067 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491361.jpg
09:23:33.067 | DEBUG | FilterChainProxy: Secured GET /images/books/8936213491866.jpg
09:23:33.172 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
09:23:33.184 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.185 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667803014073_b09f06964c4371f4fd5d5a532a319742.jpg
09:23:33.220 | DEBUG | FilterChainProxy: Securing GET /images/books/image_217968.jpg
09:23:33.232 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.250 | DEBUG | FilterChainProxy: Secured GET /images/books/image_217968.jpg
09:23:33.271 | DEBUG | FilterChainProxy: Securing GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
09:23:33.245 | DEBUG | FilterChainProxy: Securing GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
09:23:33.279 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.304 | DEBUG | FilterChainProxy: Secured GET /images/books/f3767a63-a769-4dc6-a0ad-5faf57cfeda2.jpg
09:23:33.285 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:33.342 | DEBUG | FilterChainProxy: Secured GET /images/books/z6667802993996_444d1025739493a61e7c63ddfc8997fc.jpg
09:23:35.081 | DEBUG | FilterChainProxy: Securing GET /api/genres
09:23:35.083 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:35.084 | DEBUG | FilterChainProxy: Secured GET /api/genres
09:23:41.520 | DEBUG | FilterChainProxy: Securing GET /protected/api/me/profile
09:23:41.542 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:23:41.544 | DEBUG | FilterChainProxy: Secured GET /protected/api/me/profile
09:23:43.408 | DEBUG | FilterChainProxy: Securing GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
09:23:43.414 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:23:43.417 | DEBUG | FilterChainProxy: Secured GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
09:25:07.234 | DEBUG | FilterChainProxy: Securing GET /protected/api/me
09:25:07.248 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:25:07.249 | DEBUG | FilterChainProxy: Secured GET /protected/api/me
09:25:07.860 | DEBUG | FilterChainProxy: Securing GET /protected/api/me/profile
09:25:07.872 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:25:07.875 | DEBUG | FilterChainProxy: Secured GET /protected/api/me/profile
09:25:09.051 | DEBUG | FilterChainProxy: Securing GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
09:25:09.052 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:25:09.054 | DEBUG | FilterChainProxy: Secured GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
09:26:05.450 | DEBUG | FilterChainProxy: Securing GET /protected/api/me
09:26:05.468 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:26:05.469 | DEBUG | FilterChainProxy: Secured GET /protected/api/me
09:26:06.153 | DEBUG | FilterChainProxy: Securing GET /protected/api/me/profile
09:26:06.164 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
09:26:06.166 | DEBUG | FilterChainProxy: Secured GET /protected/api/me/profile
09:26:07.335 | DEBUG | FilterChainProxy: Securing GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
09:26:07.337 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
09:26:07.337 | DEBUG | FilterChainProxy: Secured GET /images/avatars/987057e2-451d-488c-99c3-1a9ec0746ad6.jpg
10:40:32.913 | DEBUG | FilterChainProxy: Securing GET /protected/api/carts
10:40:33.033 | DEBUG | HttpSessionSecurityContextRepository: Retrieved SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T02:53:29Z, iat=2026-01-15T02:23:29Z, nonce=fkNBKxsWdCsEdZqq246Jq41i7JH58HZRYxDxa8k_HNE, jti=3a06ec58-fe3e-4a81-bd56-7374490df4a1, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]]
10:40:33.035 | DEBUG | FilterChainProxy: Secured GET /protected/api/carts
10:40:34.115 | DEBUG | HttpSessionSecurityContextRepository: Stored SecurityContextImpl [Authentication=OAuth2AuthenticationToken [Principal=Name: [nguyenvietanh.personal@gmail.com], Granted Authorities: [[OIDC_USER, SCOPE_openid, SCOPE_profile]], User Attributes: [{sub=nguyenvietanh.personal@gmail.com, aud=[bff], azp=bff, auth_time=2026-01-15T02:23:28Z, iss=https://auth.bookommerce.com:8282, exp=2026-01-15T04:10:33Z, iat=2026-01-15T03:40:33Z, jti=64605668-bb20-441e-81d1-09bf466c9937, authorities=[ROLE_CUSTOMER], sid=iG0aEyT6-Ar7Qi2Dh3kJykPmk7KJvcqkFFldHYX5xko}], Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=c9a90cd6-ea3e-4476-899c-309f56b5bb7c], Granted Authorities=[ROLE_CUSTOMER]]] to HttpSession [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper$HttpSessionWrapper@57e64de1]
10:40:35.443 | DEBUG | FilterChainProxy: Securing GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
10:40:35.445 | DEBUG | AnonymousAuthenticationFilter: Set SecurityContextHolder to anonymous SecurityContext
10:40:35.445 | DEBUG | FilterChainProxy: Secured GET /images/books/4658760b-7502-4022-b337-9926fee60006.jpg
10:40:38.894 | DEBUG | FilterChainProxy: Securing GET /protected/api/me/profile
